,block_soc_mc_1,block_soc_mc_2,block_soc_mc_3,block_soc_mc_4,block_soc_mc_5,block_soc_mc_6,block_soc_mc_7,block_soc_mc_8,block_soc_mc_9,block_soc_mc_10,block_soc_mc_11,block_soc_mc_12,block_soc_mc_13,block_soc_mc_14,block_soc_mc_15,block_soc_mc_16,block_soc_mc_17,block_soc_mc_18,block_soc_mc_19,block_soc_mc_20,block_soc_mc_21,block_soc_mc_22,block_soc_mc_23,block_soc_mc_24,block_soc_mc_25,block_soc_mc_26,block_soc_mc_27,block_soc_mc_28,block_soc_mc_29,block_soc_mc_30,block_soc_mc_31,block_soc_mc_32,block_soc_mc_33,block_soc_mc_34,block_soc_mc_35,block_soc_mc_36
Episode 270,32.33228017423076,32.33228017423076,80.8307004355769,161.6614008711538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 271,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464,240.76094557336464
Episode 272,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412,871.2533887692412
Episode 273,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969,55.47324856744969
Episode 274,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061,231.7051735663061
Episode 275,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166,772.34135331166
Episode 276,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656,128.27880778940656
Episode 277,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991,550.2801252686991
Episode 278,102.48710426817654,102.48710426817654,512.4355213408827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 279,146.68184957664124,146.68184957664124,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063,733.4092478832063
Episode 280,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452,124.70419769015452
Episode 281,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343,377.7307886199343
Episode 282,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452,29.60043608441452
Episode 283,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329,835.1265261693329
Episode 284,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302,67.16945281776302
Episode 285,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834,150.8543793813834
Episode 286,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,15.903001848741445,26.50500308123574,79.51500924370721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 287,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714,109.03421445685714
Episode 288,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564,98.68065924256564
Episode 289,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569,49.1852582501569
Episode 290,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,78.7241082474738,131.20684707912298,393.62054123736897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 291,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093,307.49158267347093
Episode 292,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133,192.53524545955133
Episode 293,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417,2438.5887449781417
Episode 294,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888,556.8605771959888
